ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_new,Age,Children,Top_Spent,Total_Spent,Total_Purchases,Preferred_Channel,Total_Visits,Visit_Purchase_Ratio,Cluster,Visit_Purchase_Ratio_log,Visit_Purchase_Ratio_capped,Visit_Purchase_Ratio_Capped
3037,1983,4,3,50150.0,0,0,419,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,2013-06-20,42,0,MntWines,410,14,NumStorePurchases,5,0.35714260204099857,0,0.30538146158137364,0.35714260204099857,0.35714260204099857
1473,1960,0,4,47823.0,0,1,488,0,53,1,5,2,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-07-23,65,1,MntWines,72,5,NumStorePurchases,8,1.5999968000064002,1,0.9555102142599099,1.5999968000064002,1.5999968000064002
1016,1959,4,4,34554.0,0,1,632,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-03-30,66,1,MntWines,55,5,NumStorePurchases,6,1.1999976000048,1,0.7884562694567661,1.1999976000048,1.1999976000048
4518,1979,2,5,85693.0,0,1,416,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,2013-04-20,46,1,MntWines,1169,25,NumStorePurchases,5,0.199999920000032,2,0.1823214901273124,0.199999920000032,0.199999920000032
9370,1945,4,3,65846.0,0,0,352,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,2013-05-17,80,0,MntWines,1120,15,NumWebPurchases,4,0.2666664888890074,1,0.2363886377134369,0.2666664888890074,0.2666664888890074
8908,1959,2,3,87195.0,0,0,161,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,2014-05-08,66,0,MntMeatProducts,1097,19,NumCatalogPurchases,1,0.05263155124655198,2,0.05129326807177457,0.05263155124655198,0.05263155124655198
8373,1979,1,5,24594.0,1,0,217,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013-12-10,46,1,MntFishProducts,29,4,NumStorePurchases,5,1.2499968750078125,0,0.8109288273299476,1.2499968750078125,1.2499968750078125
7533,1964,2,3,49096.0,1,1,514,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,2013-09-24,61,2,MntWines,187,9,NumWebPurchases,7,0.7777769135812072,1,0.5753636587928728,0.7777769135812072,0.7777769135812072
2683,1969,2,3,52413.0,0,2,24,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013-02-02,56,2,MntWines,910,22,NumStorePurchases,6,0.27272714876038695,2,0.24116195941433022,0.27272714876038695,0.27272714876038695
3629,1978,2,4,38557.0,1,0,410,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012-12-19,47,1,MntWines,145,7,NumWebPurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
10991,1960,3,3,89058.0,0,0,151,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012-12-07,65,0,MntWines,850,13,NumWebPurchases,2,0.15384603550304962,2,0.14310074107664442,0.15384603550304962,0.15384603550304962
5077,1979,2,5,77298.0,0,1,42,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013-11-02,46,1,MntWines,969,23,NumStorePurchases,3,0.13043472589794528,2,0.12260227192512883,0.13043472589794528,0.13043472589794528
7431,1991,4,4,68126.0,0,0,214,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,2012-11-10,34,0,MntWines,1820,16,NumWebPurchases,9,0.5624996484377197,2,0.4462868776285348,0.5624996484377197,0.5624996484377197
3267,1963,3,5,57288.0,0,1,531,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,2014-06-25,62,1,MntWines,608,17,NumWebPurchases,6,0.3529409688582536,1,0.30228071842032667,0.3529409688582536,0.3529409688582536
999,1991,2,4,86037.0,0,0,22,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,2013-01-02,34,0,MntWines,730,24,NumStorePurchases,3,0.12499994791668836,2,0.11778298936010537,0.12499994791668836,0.12499994791668836
9215,1980,4,3,43974.0,1,0,261,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,2012-12-12,45,1,MntWines,551,16,NumWebPurchases,7,0.4374997265626709,0,0.36290530347207794,0.4374997265626709,0.4374997265626709
2286,1962,2,4,50785.0,1,1,211,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-09-10,63,2,MntWines,114,6,NumStorePurchases,6,0.9999983333361112,1,0.6931463472276537,0.9999983333361112,0.9999983333361112
1592,1970,2,3,90765.0,0,0,500,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,2014-01-24,55,0,MntMeatProducts,1724,15,NumCatalogPurchases,1,0.06666662222225185,2,0.06453847947093141,0.06666662222225185,0.06666662222225185
367,1978,0,3,36550.0,1,0,391,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2013-02-19,47,1,MntFishProducts,577,15,NumWebPurchases,9,0.5999996000002666,0,0.470003379245871,0.5999996000002666,0.5999996000002666
5234,1967,0,5,30753.0,1,1,230,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2013-07-11,58,2,MntGoldProds,81,5,NumStorePurchases,5,0.9999980000040001,0,0.6931461805614454,0.9999980000040001,0.9999980000040001
9862,1969,2,5,21918.0,1,0,301,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013-11-14,56,1,MntFishProducts,33,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
9805,1953,3,5,56129.0,0,1,419,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013-06-20,72,1,MntWines,660,18,NumStorePurchases,4,0.2222220987655007,1,0.20067059445210117,0.2222220987655007,0.2222220987655007
6205,1967,3,4,32557.0,1,0,501,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,2014-02-24,58,1,MntWines,80,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
8442,1985,3,3,19510.0,2,0,81,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-09-04,40,2,MntWines,30,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
7386,1976,2,2,30992.0,1,0,459,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-04-22,49,1,MntWines,43,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
7215,1983,2,4,101970.0,0,0,244,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,2013-03-12,42,0,MntWines,1135,27,NumStorePurchases,2,0.07407404663924198,2,0.07145893843936993,0.07407404663924198,0.07407404663924198
1491,1965,0,5,71488.0,0,0,368,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,2013-02-18,60,0,MntGoldProds,559,14,NumStorePurchases,1,0.0714285204081997,1,0.0689928238679367,0.0714285204081997,0.0714285204081997
11071,1984,2,4,79607.0,0,0,437,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,2013-04-21,41,0,MntMeatProducts,1923,15,NumCatalogPurchases,1,0.06666662222225185,2,0.06453847947093141,0.06666662222225185,0.06666662222225185
3381,1953,3,3,54348.0,1,1,163,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2014-06-08,72,2,MntWines,90,6,NumStorePurchases,6,0.9999983333361112,1,0.6931463472276537,0.9999983333361112,0.9999983333361112
8268,1961,4,3,52247.25135379061,0,1,230,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,2013-07-11,64,1,MntWines,404,14,NumStorePurchases,6,0.42857112244919826,1,0.35667472965314817,0.42857112244919826,0.42857112244919826
11051,1956,4,5,77376.0,1,1,205,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2014-05-10,69,2,MntWines,661,19,NumStorePurchases,4,0.21052620498620792,1,0.19105514522957245,0.21052620498620792,0.21052620498620792
8026,1952,2,3,62998.0,0,1,643,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,2013-09-30,73,1,MntWines,463,14,NumWebPurchases,5,0.35714260204099857,1,0.30538146158137364,0.35714260204099857,0.35714260204099857
433,1958,3,1,61331.0,1,1,200,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2013-03-10,67,2,MntWines,632,18,NumWebPurchases,8,0.4444441975310014,1,0.36772460918522676,0.4444441975310014,0.4444441975310014
9597,1969,2,3,73448.0,0,0,199,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2014-02-10,56,0,MntWines,725,18,NumStorePurchases,4,0.2222220987655007,2,0.20067059445210117,0.2222220987655007,0.2222220987655007
1295,1963,2,3,52247.25135379061,0,1,232,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,2013-08-11,62,1,MntWines,725,18,NumStorePurchases,4,0.2222220987655007,1,0.20067059445210117,0.2222220987655007,0.2222220987655007
5290,1964,4,3,41551.0,1,1,295,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2013-08-14,61,2,MntWines,279,11,NumWebPurchases,8,0.7272720661163036,1,0.5465433235932251,0.7272720661163036,0.7272720661163036
1685,1967,4,5,62981.0,0,0,348,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,2013-03-17,58,0,MntWines,1482,22,NumStorePurchases,3,0.13636357438019348,2,0.12783331696445366,0.13636357438019348,0.13636357438019348
5342,1976,1,2,9548.0,1,0,165,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-08-08,49,1,MntFishProducts,29,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
9579,1959,4,3,33762.0,2,1,143,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,2013-07-07,66,3,MntWines,106,6,NumWebPurchases,8,1.333331111114815,1,0.8472969080073851,1.333331111114815,1.333331111114815
7660,1973,4,1,35860.0,1,1,398,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2014-05-19,52,2,MntGoldProds,49,4,NumStorePurchases,5,1.2499968750078125,0,0.8109288273299476,1.2499968750078125,1.2499968750078125
1461,1965,4,2,36921.0,1,1,599,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-07-28,60,2,MntWines,38,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
821,1992,3,4,92859.0,0,0,406,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2012-10-19,33,0,MntWines,2077,21,NumStorePurchases,2,0.09523804988664292,2,0.09097173679787807,0.09523804988664292,0.09523804988664292
11084,1976,3,5,65104.0,0,1,301,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,2013-11-14,49,1,MntWines,1053,15,NumStorePurchases,7,0.46666635555576297,2,0.3829920401350126,0.46666635555576297,0.46666635555576297
8690,1962,2,3,86111.0,0,0,395,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,2013-04-19,63,0,MntMeatProducts,1385,22,NumStorePurchases,2,0.09090904958679565,2,0.08701133911085839,0.09090904958679565,0.09090904958679565
2937,1974,4,4,68352.0,0,1,601,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2013-08-28,51,1,MntWines,871,22,NumStorePurchases,6,0.27272714876038695,2,0.24116195941433022,0.27272714876038695,0.27272714876038695
9701,1988,2,5,41883.0,1,0,393,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,2013-03-19,37,1,MntGoldProds,312,9,NumWebPurchases,7,0.7777769135812072,0,0.5753636587928728,0.7777769135812072,0.7777769135812072
9949,1976,2,3,59809.0,0,2,383,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2012-10-18,49,2,MntWines,877,12,NumStorePurchases,8,0.6666661111115741,2,0.5108252904328796,0.6666661111115741,0.6666661111115741
10837,1975,2,3,23957.0,1,0,604,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,2012-10-28,50,1,MntFishProducts,68,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
3120,1981,2,5,38547.0,1,0,601,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013-08-28,44,1,MntMeatProducts,22,3,NumStorePurchases,8,2.666657777807407,0,1.2992805598929789,2.666657777807407,2.666657777807407
5885,1973,0,3,35688.0,2,1,466,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2012-08-22,52,3,MntMeatProducts,211,9,NumWebPurchases,8,0.8888879012356653,0,0.6359882438446239,0.8888879012356653,0.8888879012356653
4050,1966,3,3,49605.0,0,0,441,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014-06-21,59,0,MntWines,127,7,NumStorePurchases,3,0.4285708163274053,0,0.35667451536782424,0.4285708163274053,0.4285708163274053
3830,1953,3,3,59354.0,0,2,505,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2014-04-24,72,2,MntWines,459,15,NumStorePurchases,3,0.19999986666675557,1,0.18232144568291142,0.19999986666675557,0.19999986666675557
7987,1969,2,3,65747.0,0,1,137,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,2014-03-07,56,1,MntWines,460,15,NumWebPurchases,6,0.39999973333351113,1,0.3364720461451313,0.39999973333351113,0.39999973333351113
7798,1972,0,5,46344.0,0,1,302,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2012-12-14,53,1,MntWines,429,13,NumWebPurchases,7,0.5384611242606736,0,0.43078264686185586,0.5384611242606736,0.5384611242606736
92,1988,2,1,34176.0,1,0,249,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,2014-05-12,37,1,MntMeatProducts,89,7,NumStorePurchases,6,0.8571416326548106,0,0.6190385490662886,0.8571416326548106,0.8571416326548106
7055,1952,4,5,61010.0,0,1,190,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012-10-09,73,1,MntWines,1021,24,NumStorePurchases,5,0.20833324652781396,1,0.1892419277994753,0.20833324652781396,0.20833324652781396
10240,1949,2,5,69372.0,0,0,391,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013-02-19,76,0,MntWines,1381,20,NumWebPurchases,4,0.19999990000005,1,0.1823214734606595,0.19999990000005,0.19999990000005
3025,1958,2,4,49967.0,0,1,164,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013-07-08,67,1,MntWines,306,12,NumWebPurchases,7,0.5833328472226273,1,0.459532022361105,0.5833328472226273,0.5833328472226273
9283,1978,2,4,60199.0,1,2,256,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013-09-12,47,3,MntWines,18,3,NumStorePurchases,4,1.3333288889037036,0,0.847295955629834,1.3333288889037036,1.3333288889037036
9970,1977,2,5,55375.0,0,1,362,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013-10-17,48,1,MntMeatProducts,162,8,NumStorePurchases,2,0.24999968750039064,0,0.223143301314491,0.24999968750039064,0.24999968750039064
2730,1955,2,4,80317.0,0,0,423,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013-08-20,70,0,MntWines,1231,17,NumStorePurchases,1,0.058823494809708936,2,0.05715838116022874,0.058823494809708936,0.058823494809708936
2795,1958,3,4,30523.0,2,1,11,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013-07-01,67,3,MntWines,13,3,NumStorePurchases,7,2.333325555581481,1,1.2039704709976582,2.333325555581481,2.333325555581481
9260,1945,4,3,70356.0,0,0,105,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012-11-05,80,0,MntWines,1706,25,NumWebPurchases,6,0.2399999040000384,2,0.21511130219761862,0.2399999040000384,0.2399999040000384
8182,1984,2,3,23228.0,1,0,89,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014-01-05,41,1,MntWines,121,7,NumStorePurchases,8,1.142855510206414,0,0.762139290142933,1.142855510206414,1.142855510206414
10095,1975,4,2,74165.0,0,0,8,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013-05-01,50,0,MntWines,1293,19,NumStorePurchases,2,0.10526310249310396,2,0.10008340843169439,0.10526310249310396,0.10526310249310396
8475,1973,4,3,157243.0,0,1,5,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,2014-03-01,52,1,MntMeatProducts,1608,22,NumCatalogPurchases,0,0.0,2,0.0,0.0,0.0
4370,1966,2,5,43482.0,2,1,281,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013-11-13,59,3,MntMeatProducts,88,6,NumStorePurchases,6,0.9999983333361112,0,0.6931463472276537,0.9999983333361112,0.9999983333361112
10573,1953,2,2,62551.0,0,0,386,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013-11-18,72,0,MntFishProducts,421,17,NumCatalogPurchases,3,0.1764704844291268,1,0.1625188412625288,0.1764704844291268,0.1764704844291268
3712,1959,2,2,52332.0,0,0,601,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013-08-28,66,0,MntWines,259,11,NumStorePurchases,4,0.3636360330581518,1,0.3101546858797881,0.3636360330581518,0.3636360330581518
6637,1988,2,4,66951.0,0,0,42,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013-11-02,37,0,MntMeatProducts,1117,14,NumStorePurchases,1,0.0714285204081997,2,0.0689928238679367,0.0714285204081997,0.0714285204081997
3152,1957,2,5,26091.0,1,1,523,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-02-25,68,2,MntGoldProds,89,6,NumStorePurchases,5,0.8333319444467593,1,0.6061350459955337,0.8333319444467593,0.8333319444467593
5610,1965,2,5,33456.0,1,1,438,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-04-21,60,2,MntMeatProducts,36,4,NumStorePurchases,7,1.7499956250109376,0,1.0115993207721008,1.7499956250109376,1.7499956250109376
6460,1982,2,3,28718.0,1,0,274,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-07-13,43,1,MntGoldProds,57,5,NumStorePurchases,8,1.5999968000064002,0,0.9555102142599099,1.5999968000064002,1.5999968000064002
1349,1970,2,3,50447.0,2,0,438,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014-04-21,55,2,MntWines,148,7,NumWebPurchases,6,0.8571416326548106,0,0.6190385490662886,0.8571416326548106,0.8571416326548106
1880,1959,4,5,53537.0,1,1,630,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-01-30,66,2,MntWines,93,6,NumStorePurchases,5,0.8333319444467593,1,0.6061350459955337,0.8333319444467593,0.8333319444467593
641,1967,2,4,52074.0,0,1,72,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014-04-04,58,1,MntWines,119,6,NumWebPurchases,4,0.6666655555574075,0,0.5108249571002129,0.6666655555574075,0.6666655555574075
8717,1975,4,3,80427.0,0,1,255,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012-09-12,50,1,MntWines,1835,27,NumWebPurchases,5,0.18518511659810497,2,0.16989897892504685,0.18518511659810497,0.18518511659810497
10314,1948,4,3,83837.0,0,0,342,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012-12-16,77,0,MntWines,1318,24,NumCatalogPurchases,4,0.16666659722225116,2,0.15415062030347182,0.16666659722225116,0.16666659722225116
10854,1970,4,3,38853.0,1,1,485,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014-05-23,55,2,MntWines,45,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
10492,1959,2,5,38285.0,2,1,509,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014-06-24,66,3,MntMeatProducts,10,3,NumStorePurchases,2,0.6666644444518518,1,0.5108242904362129,0.6666644444518518,0.6666644444518518
6935,1951,0,3,78497.0,0,0,21,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013-12-01,74,0,MntMeatProducts,978,24,NumStorePurchases,2,0.08333329861112558,1,0.08004267562226722,0.08333329861112558,0.08333329861112558
7698,1976,4,3,51650.0,0,1,227,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014-05-11,49,1,MntWines,191,9,NumWebPurchases,5,0.5555549382722909,0,0.4418323554540046,0.5555549382722909,0.5555549382722909
3559,1988,0,3,16248.0,1,0,205,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014-05-10,37,1,MntWines,57,6,NumStorePurchases,6,0.9999983333361112,0,0.6931463472276537,0.9999983333361112,0.9999983333361112
10562,1946,3,3,66835.0,0,0,603,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013-09-28,79,0,MntWines,1033,23,NumStorePurchases,2,0.08695648393196351,1,0.08338157415645688,0.08695648393196351,0.08695648393196351
10796,1984,3,3,30477.0,1,0,454,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014-01-22,41,1,MntWines,66,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
2563,1961,1,3,28249.0,0,0,313,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-06-15,64,0,MntSweetProducts,43,5,NumStorePurchases,6,1.1999976000048,1,0.7884562694567661,1.1999976000048,1.1999976000048
3518,1983,2,3,25271.0,1,0,107,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012-12-05,42,1,MntMeatProducts,50,4,NumStorePurchases,9,2.2499943750140625,0,1.1786532655752444,2.2499943750140625,2.2499943750140625
5823,1970,4,4,32303.0,0,1,157,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014-03-08,55,1,MntWines,39,5,NumStorePurchases,5,0.9999980000040001,0,0.6931461805614454,0.9999980000040001,0.9999980000040001
3934,1966,2,3,61286.0,0,1,36,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013-08-02,59,1,MntWines,608,16,NumStorePurchases,5,0.31249980468762206,1,0.2719335666741999,0.31249980468762206,0.31249980468762206
6982,1976,2,3,74068.0,0,0,393,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013-03-19,49,0,MntWines,1581,23,NumCatalogPurchases,2,0.08695648393196351,2,0.08338157415645688,0.08695648393196351,0.08695648393196351
6431,1964,4,3,45759.0,1,1,478,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-02-23,61,2,MntWines,68,5,NumStorePurchases,7,1.3999972000056,1,0.875467570688886,1.3999972000056,1.3999972000056
9733,1978,1,5,24882.0,1,0,188,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012-09-09,47,1,MntGoldProds,80,4,NumStorePurchases,6,1.499996250009375,0,0.9162892318767801,1.499996250009375,1.499996250009375
5602,1989,4,5,66973.0,0,0,352,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013-05-17,36,0,MntWines,1282,27,NumStorePurchases,3,0.11111106995886298,2,0.1053604786208023,0.11111106995886298,0.11111106995886298
7829,1900,0,2,36640.0,1,0,558,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,2013-09-26,125,1,MntGoldProds,65,5,NumWebPurchases,5,0.9999980000040001,1,0.6931461805614454,0.9999980000040001,0.9999980000040001
1324,1988,2,3,38872.0,1,0,635,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-30,37,1,MntWines,91,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
326,1973,2,3,51148.0,1,1,368,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013-02-18,52,2,MntWines,315,12,NumStorePurchases,6,0.49999958333368055,0,0.4054648303305795,0.49999958333368055,0.49999958333368055
7224,1977,2,3,31353.0,1,1,629,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013-12-29,48,2,MntWines,31,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
6999,1980,3,3,69661.0,0,0,271,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014-05-13,45,0,MntWines,834,22,NumStorePurchases,3,0.13636357438019348,2,0.12783331696445366,0.13636357438019348,0.13636357438019348
9938,1954,2,3,80067.0,0,0,405,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,2013-09-19,71,0,MntMeatProducts,1600,16,NumCatalogPurchases,2,0.12499992187504883,2,0.11778296621198,0.12499992187504883,0.12499992187504883
6422,1954,2,3,86718.0,0,0,344,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013-01-17,71,0,MntMeatProducts,1270,16,NumCatalogPurchases,2,0.12499992187504883,2,0.11778296621198,0.12499992187504883,0.12499992187504883
3182,1973,4,4,46854.0,1,1,653,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014-03-31,52,2,MntWines,263,9,NumWebPurchases,8,0.8888879012356653,0,0.6359882438446239,0.8888879012356653,0.8888879012356653
7300,1952,2,2,69142.0,0,1,619,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014-06-29,73,1,MntWines,535,16,NumWebPurchases,5,0.31249980468762206,1,0.2719335666741999,0.31249980468762206,0.31249980468762206
